invoice_id,branch_id,pharmacist_id,customer_id,total_amount,sale_date
545,3,3,490,2250.98,2025-05-16 19:41:47
546,2,2,619,2465.04,2025-04-20 21:52:06
547,3,3,822,353.74,2025-07-09 07:20:48
548,5,5,124,1951.08,2025-09-12 15:08:33
549,5,5,492,1738.19,2025-06-04 01:56:13
550,1,1,53,1939.06,2025-05-17 18:14:15
551,1,1,772,2190.57,2025-12-26 17:03:59
552,2,2,386,2012.26,2025-02-19 15:30:52
553,3,3,116,265.30,2026-01-18 17:37:49
554,1,1,715,1354.84,2025-11-12 05:52:46
555,1,1,341,35.70,2025-11-13 16:50:11
556,1,1,436,636.06,2025-07-02 15:55:10
557,1,1,654,407.42,2025-12-26 05:34:42
558,5,5,901,625.34,2025-10-29 04:11:51
559,3,3,830,1423.78,2025-07-31 19:04:52
560,2,2,578,687.80,2025-10-13 07:36:19
561,4,4,984,525.38,2025-07-13 05:36:23
562,3,3,64,122.81,2025-05-27 00:04:46
563,4,4,998,2441.86,2025-04-17 19:36:25
564,2,2,611,2130.41,2025-10-21 22:30:00
565,5,5,834,53.04,2025-11-26 10:46:17
566,5,5,528,51.80,2025-12-13 09:03:47
567,3,3,886,1932.77,2025-05-29 13:10:38
568,2,2,558,10.47,2025-12-26 22:50:03
569,4,4,237,896.47,2025-04-05 09:21:59
570,3,3,820,2176.73,2025-04-12 11:33:01
571,2,2,151,557.55,2025-12-07 10:04:24
572,4,4,748,2504.84,2025-04-29 06:20:58
573,1,1,946,2645.09,2025-09-05 10:14:29
574,2,2,341,875.04,2025-11-20 10:25:07
575,5,5,407,2051.01,2025-11-25 11:30:39
576,4,4,128,7.93,2025-05-13 03:50:39
577,2,2,328,2460.43,2026-01-15 16:35:15
578,4,4,950,1279.96,2025-05-01 09:56:56
579,4,4,946,1038.70,2025-09-12 01:07:14
580,5,5,771,1490.57,2025-12-11 05:28:54
581,4,4,261,1337.49,2025-03-30 21:30:27
582,5,5,991,1787.83,2025-06-04 13:33:43
583,4,4,205,539.64,2025-06-06 22:23:47
584,5,5,298,533.10,2025-11-03 03:41:38
585,3,3,676,2317.35,2025-07-23 07:38:15
586,3,3,239,608.36,2025-08-22 07:50:32
587,4,4,66,723.83,2025-04-22 15:32:56
588,1,1,174,706.38,2025-09-27 17:02:37
589,4,4,67,2034.42,2026-01-19 14:47:15
590,1,1,744,650.42,2025-05-08 03:52:12
591,1,1,665,1656.40,2025-01-24 01:38:19
592,4,4,66,1416.14,2025-05-11 07:35:01
593,1,1,356,2008.69,2025-07-17 15:25:48
594,3,3,891,2401.13,2025-07-05 22:03:23
595,2,2,739,1694.20,2025-03-21 19:14:09
596,4,4,527,3250.92,2025-06-25 19:32:54
597,3,3,666,557.12,2025-12-09 08:42:39
598,1,1,556,1299.68,2025-06-06 13:29:24
599,4,4,74,550.58,2025-07-01 04:17:20
600,5,5,836,687.57,2026-01-12 12:22:58
601,3,3,912,745.42,2026-01-15 15:44:32
602,5,5,547,1097.80,2025-05-29 14:21:27
603,4,4,74,226.41,2025-03-13 22:54:41
604,3,3,851,643.20,2025-08-14 01:04:49
605,4,4,368,1810.67,2025-09-29 00:23:46
606,1,1,197,2514.32,2026-01-05 09:21:05
607,5,5,488,666.34,2025-03-02 19:24:01
608,1,1,468,177.64,2025-12-03 09:48:35
609,5,5,395,946.14,2025-03-01 14:25:46
610,4,4,849,1905.46,2025-06-26 14:04:43
611,3,3,644,1807.57,2025-07-01 12:02:52
612,2,2,382,800.13,2025-08-13 10:56:04
613,2,2,707,768.30,2025-08-04 16:27:39
614,3,3,674,75.82,2025-06-22 17:52:04
615,1,1,470,1602.98,2025-10-19 06:36:16
616,4,4,952,923.93,2025-01-29 16:56:59
617,1,1,306,508.96,2025-09-10 00:44:59
618,2,2,99,40.19,2025-10-13 10:44:34
619,2,2,63,1624.00,2025-12-14 04:32:56
620,1,1,493,2607.17,2025-11-02 20:54:07
621,2,2,525,1016.62,2026-01-10 07:59:24
622,2,2,726,740.88,2025-08-15 12:20:31
623,4,4,304,2819.04,2025-04-13 15:06:51
624,3,3,188,416.65,2025-08-01 03:53:47
625,5,5,377,207.85,2025-11-05 06:47:13
626,1,1,579,362.95,2025-04-03 10:01:42
627,5,5,714,2124.31,2026-01-16 09:24:51
628,4,4,286,1331.87,2025-10-16 10:27:19
629,3,3,162,1014.07,2025-05-14 14:35:31
630,5,5,591,1652.58,2026-01-17 02:07:30
631,2,2,309,869.98,2025-06-18 15:31:05
632,2,2,332,2190.16,2025-09-23 14:09:30
633,5,5,698,1042.67,2025-08-01 19:56:30
634,3,3,906,926.55,2025-02-04 13:35:10
635,5,5,11,1180.21,2025-02-23 06:53:19
636,1,1,679,252.24,2025-08-08 14:24:05
637,2,2,465,339.71,2025-03-17 22:09:50
638,5,5,713,1134.28,2025-10-15 09:25:13
639,3,3,958,641.24,2025-07-13 06:19:58
640,3,3,454,1746.18,2025-08-01 07:56:06
641,3,3,414,1324.91,2025-04-25 08:04:05
642,1,1,507,383.55,2025-02-19 03:23:45
643,3,3,94,2332.00,2025-05-05 23:54:36
644,1,1,987,683.06,2025-02-24 18:06:35
645,1,1,622,1699.03,2025-03-13 13:13:46
646,4,4,657,1596.38,2026-01-01 13:08:12
647,2,2,13,1005.48,2025-10-11 21:39:26
648,2,2,367,42.00,2025-05-27 11:30:30
649,2,2,87,2939.90,2025-12-05 19:44:36
650,1,1,213,178.45,2025-07-20 16:58:25
651,1,1,324,2843.06,2025-09-01 04:35:54
652,2,2,790,735.20,2025-02-02 20:24:26
653,5,5,955,2881.19,2025-02-13 21:14:16
654,5,5,432,129.96,2025-08-08 09:03:05
655,4,4,764,1169.18,2025-05-26 12:36:28
656,2,2,621,2639.41,2025-08-11 05:49:29
657,2,2,504,1091.89,2025-08-11 05:57:48
658,1,1,16,2272.73,2025-04-19 01:25:10
659,3,3,495,1486.54,2025-06-15 19:33:26
660,5,5,45,1504.15,2025-03-14 14:52:23
661,2,2,402,2695.36,2025-03-05 06:26:41
662,4,4,437,840.51,2025-03-27 10:43:09
663,4,4,47,530.12,2025-09-15 08:02:10
664,1,1,939,1380.39,2026-01-14 03:02:19
665,1,1,23,236.63,2025-08-30 14:06:28
666,4,4,750,1214.66,2025-10-23 10:25:30
667,5,5,227,1260.00,2025-10-10 00:04:29
668,3,3,91,1046.02,2025-06-01 11:05:56
669,2,2,830,1075.83,2025-08-23 07:04:35
670,4,4,385,1162.66,2025-03-15 12:53:29
671,2,2,459,1544.00,2025-07-26 15:16:21
672,5,5,423,374.05,2025-11-01 08:21:32
673,2,2,933,2892.14,2025-09-04 15:35:29
674,3,3,653,3751.05,2025-10-06 16:49:41
675,3,3,611,1099.11,2025-12-06 06:35:59
676,2,2,190,1312.29,2025-08-07 13:31:06
677,2,2,705,480.69,2025-02-17 08:26:47
678,4,4,292,803.63,2025-07-08 04:49:56
679,4,4,305,4003.54,2025-07-23 11:18:57
680,2,2,959,208.35,2025-11-25 00:08:24
681,2,2,325,1416.07,2025-12-19 14:06:32
682,4,4,542,1195.07,2025-12-20 21:33:42
683,1,1,19,2628.09,2025-11-13 18:31:16
684,1,1,309,1178.87,2025-04-24 12:05:31
685,3,3,747,1849.17,2025-07-07 11:05:18
686,5,5,725,997.22,2025-09-28 17:09:56
687,1,1,5,222.92,2025-09-06 13:41:27
688,4,4,793,1754.80,2025-12-10 16:27:05
689,1,1,203,887.51,2026-01-09 15:20:43
690,2,2,458,683.90,2026-01-12 19:50:23
691,2,2,561,630.70,2025-10-08 19:50:30
692,2,2,998,945.47,2025-07-05 06:30:40
693,2,2,119,161.39,2025-03-01 21:00:38
694,2,2,455,698.67,2025-11-19 20:54:24
695,3,3,412,1982.39,2025-12-13 13:18:49
696,2,2,870,1418.23,2025-03-23 12:55:32
697,2,2,276,1248.72,2025-06-15 10:08:44
698,4,4,86,388.70,2025-07-18 03:45:56
699,4,4,173,513.55,2025-04-29 08:33:58
700,5,5,262,350.17,2025-08-08 14:38:34
701,2,2,140,928.98,2025-07-12 03:19:28
702,2,2,817,613.11,2025-06-30 14:47:57
703,2,2,311,2175.22,2025-07-27 06:25:28
704,3,3,153,1197.92,2025-12-06 04:17:51
705,4,4,902,1482.30,2025-10-21 14:18:40
706,4,4,558,1979.76,2025-07-05 22:17:17
707,4,4,249,2693.96,2025-06-16 02:26:44
708,2,2,277,2547.44,2025-12-24 19:04:30
709,3,3,915,3638.35,2025-11-05 11:53:56
710,4,4,277,870.44,2025-12-12 00:31:41
711,2,2,954,3021.18,2025-06-28 02:02:55
712,5,5,463,3068.06,2026-01-14 03:59:49
713,4,4,778,758.53,2025-10-01 11:58:37
714,1,1,760,1571.17,2025-03-16 10:11:14
715,4,4,657,1996.26,2025-11-03 15:38:28
716,2,2,236,2826.05,2025-06-25 10:37:25
717,1,1,420,4746.00,2025-05-26 14:45:05
718,1,1,179,888.05,2025-09-06 02:47:50
719,2,2,615,1186.26,2025-04-18 21:17:42
720,1,1,128,835.77,2025-06-20 13:29:56
721,5,5,590,1454.26,2025-05-11 10:57:37
722,1,1,630,1084.30,2026-01-06 06:59:02
723,4,4,879,87.71,2025-11-11 06:46:14
724,3,3,81,774.91,2025-06-12 23:20:06
725,2,2,964,1979.38,2025-07-18 03:23:47
726,4,4,344,1290.35,2025-07-10 09:29:58
727,4,4,541,398.38,2025-12-30 05:06:05
728,2,2,243,1152.43,2025-09-18 00:49:15
729,4,4,997,495.46,2025-03-28 18:19:31
730,5,5,880,1462.16,2025-04-04 01:45:07
731,2,2,499,1071.69,2025-01-27 16:49:49
732,5,5,484,758.81,2025-02-24 17:13:15
733,4,4,656,3405.21,2025-07-22 21:16:11
734,3,3,195,1722.85,2025-11-18 07:19:26
735,1,1,689,1572.61,2025-03-21 00:16:48
736,1,1,499,1071.95,2025-10-18 23:36:57
737,2,2,6,1196.93,2025-04-29 20:15:21
738,5,5,171,715.79,2025-06-24 23:13:50
739,3,3,601,211.85,2025-05-15 17:33:11
740,2,2,24,862.36,2025-09-11 01:01:37
741,3,3,58,3976.00,2025-07-20 07:10:54
742,1,1,152,968.71,2025-06-19 13:13:06
743,5,5,659,1017.42,2025-06-23 18:10:28
744,1,1,144,270.23,2025-06-10 12:36:23
745,5,5,422,1643.40,2025-05-04 11:39:13
746,5,5,452,977.13,2025-06-15 00:10:12
747,5,5,297,224.34,2025-12-23 04:51:10
748,2,2,205,255.17,2025-12-16 15:25:03
749,1,1,660,2273.66,2026-01-10 22:49:21
750,1,1,215,755.52,2025-09-19 02:51:14
751,2,2,139,1606.65,2025-04-06 02:03:08
752,1,1,524,2064.40,2025-09-15 04:17:07
753,3,3,543,599.91,2025-04-11 06:27:54
754,5,5,500,505.40,2025-01-31 19:01:44
755,1,1,136,567.70,2025-05-09 07:10:15
756,5,5,936,365.56,2025-02-14 00:41:17
757,4,4,98,716.33,2025-04-02 06:59:57
758,1,1,599,588.43,2025-02-16 17:56:16
759,2,2,805,93.07,2025-07-11 20:00:25
760,1,1,428,1185.72,2025-10-10 23:39:14
761,2,2,605,1901.90,2025-07-01 05:00:41
762,5,5,483,1114.02,2026-01-11 08:02:34
763,1,1,936,900.66,2025-09-13 00:18:57
764,4,4,346,1013.84,2025-04-18 23:13:09
765,3,3,336,1159.99,2025-09-01 16:58:02
766,5,5,2,1613.67,2025-07-15 22:49:22
767,4,4,731,231.78,2025-03-16 23:49:15
768,1,1,103,697.26,2025-11-21 10:57:30
769,5,5,805,2813.28,2025-01-23 06:42:47
770,3,3,370,1338.84,2025-08-22 22:12:40
771,5,5,519,1224.01,2025-05-05 21:02:25
772,4,4,877,2613.89,2025-11-30 18:58:37
773,1,1,965,1356.03,2025-11-12 17:42:31
774,5,5,726,1853.56,2025-05-18 07:31:21
775,3,3,605,169.76,2025-08-28 21:05:00
776,3,3,29,2477.10,2025-02-08 20:07:04
777,2,2,658,1071.30,2025-08-25 13:29:07
778,3,3,458,1824.97,2026-01-02 18:56:08
779,4,4,513,82.24,2025-01-27 21:00:00
780,3,3,808,2298.21,2025-01-30 13:34:02
781,4,4,835,1560.45,2025-09-29 14:49:22
782,2,2,814,2015.95,2025-06-25 01:52:00
783,3,3,273,1855.23,2025-11-04 18:27:23
784,1,1,713,573.77,2025-05-15 11:18:25
785,3,3,344,262.08,2025-06-17 23:23:11
786,5,5,862,1275.14,2025-12-31 00:08:54
787,1,1,968,2159.40,2025-12-28 00:52:23
788,3,3,47,3235.25,2026-01-06 22:06:35
789,1,1,873,536.60,2025-11-03 03:08:55
790,2,2,732,609.80,2025-09-18 01:57:08
791,5,5,937,1817.37,2025-10-17 01:11:40
792,4,4,700,924.04,2025-12-23 07:25:04
793,5,5,653,678.29,2025-02-16 05:07:32
794,2,2,917,2711.73,2025-07-28 00:10:08
795,4,4,965,1402.36,2025-07-23 19:12:42
796,3,3,554,873.82,2025-06-13 00:45:11
797,2,2,866,1156.18,2025-08-14 15:34:59
798,3,3,162,2639.89,2025-07-06 01:46:42
799,3,3,136,975.10,2025-05-31 03:24:22
800,2,2,623,1328.63,2025-06-29 04:01:13
801,2,2,580,1670.06,2025-12-08 22:21:31
802,2,2,270,2712.40,2025-03-23 21:29:03
803,2,2,111,1566.86,2025-04-15 14:46:52
804,2,2,471,103.42,2025-05-25 19:59:32
805,2,2,364,36.42,2025-08-20 20:45:13
806,3,3,145,1999.43,2025-10-05 21:41:16
807,4,4,380,508.04,2025-07-23 06:40:02
808,4,4,973,818.36,2025-01-26 03:28:03
809,3,3,768,4044.83,2025-08-24 18:21:39
810,3,3,992,286.22,2025-03-27 22:20:20
811,1,1,528,98.36,2025-08-16 19:25:07
812,1,1,167,989.55,2025-03-30 18:57:17
813,4,4,910,58.14,2025-09-27 05:12:24
814,1,1,663,1268.94,2025-04-05 18:37:27
815,2,2,404,893.86,2025-03-18 04:06:05
816,1,1,204,587.15,2025-09-18 11:48:56
817,4,4,884,1761.42,2025-08-21 18:32:09
818,5,5,43,3101.40,2025-08-05 06:58:02
819,2,2,918,670.12,2026-01-01 14:30:07
820,1,1,950,151.23,2025-07-01 03:52:27
821,3,3,895,1877.61,2026-01-10 22:09:11
822,3,3,110,1217.15,2025-04-06 21:52:30
823,5,5,24,2142.53,2025-03-26 20:03:27
824,4,4,160,1760.22,2025-03-02 05:53:03
825,3,3,919,2549.00,2025-11-29 20:16:00
826,5,5,413,1427.66,2025-05-05 04:44:01
827,1,1,609,1132.02,2026-01-13 03:42:53
828,5,5,519,1900.12,2025-10-13 04:25:27
829,1,1,705,1938.44,2025-12-19 11:44:16
830,1,1,192,1366.61,2025-10-26 17:23:56
831,2,2,121,429.05,2025-06-02 07:37:13
832,2,2,751,2664.09,2025-09-06 03:26:28
833,5,5,558,739.45,2025-08-03 12:58:36
834,3,3,283,876.88,2025-06-07 17:35:40
835,3,3,965,1400.53,2025-09-29 07:29:53
836,4,4,717,1741.13,2025-06-09 01:11:29
837,3,3,764,1063.05,2025-08-19 14:38:29
838,5,5,708,2022.77,2025-10-25 23:39:36
839,1,1,992,2798.86,2026-01-19 18:08:56
840,2,2,870,1915.94,2025-01-29 01:57:13
841,3,3,287,2573.51,2025-02-09 13:55:40
842,1,1,874,238.41,2025-12-06 10:09:41
843,2,2,2,49.10,2025-12-31 04:32:46
844,4,4,732,1686.41,2025-05-26 11:06:38
845,2,2,281,1978.09,2025-01-29 18:18:41
846,2,2,367,29.92,2025-10-19 00:06:24
847,2,2,926,1149.20,2025-06-04 01:50:25
848,5,5,852,104.69,2025-04-07 05:29:25
849,1,1,112,442.02,2025-12-03 18:02:00
850,3,3,544,1471.42,2025-12-19 05:53:34
851,1,1,842,476.19,2025-05-08 10:15:26
852,3,3,98,846.63,2025-04-08 04:19:05
853,5,5,791,666.12,2025-01-24 22:07:58
854,4,4,183,1697.51,2025-07-29 00:32:14
855,2,2,680,1625.82,2025-04-20 16:20:38
856,1,1,551,646.02,2025-04-29 22:06:34
857,4,4,624,584.63,2025-06-23 20:15:10
858,1,1,790,1748.98,2025-01-27 00:36:27
859,5,5,817,586.58,2025-08-07 21:39:01
860,5,5,551,2242.27,2025-07-26 01:27:39
861,5,5,220,1526.64,2025-09-22 01:55:50
862,5,5,598,588.00,2025-12-12 04:25:31
863,1,1,978,512.17,2025-05-12 08:37:16
864,4,4,876,856.98,2025-06-30 15:04:14
865,5,5,400,2349.90,2025-02-24 22:59:06
866,2,2,956,1778.30,2025-11-20 18:30:38
867,5,5,285,551.41,2025-06-11 04:21:33
868,4,4,192,3521.11,2025-06-19 08:26:40
869,2,2,538,492.14,2025-09-27 03:18:59
870,4,4,997,1491.34,2025-03-23 11:21:06
871,4,4,195,1892.77,2025-08-04 15:57:29
872,5,5,21,762.98,2025-02-20 12:41:59
873,3,3,666,1172.71,2025-08-30 02:04:40
874,3,3,926,1103.30,2025-10-01 17:05:51
875,5,5,922,592.31,2025-09-11 05:00:00
876,2,2,773,1285.53,2025-09-22 16:22:44
877,2,2,260,2158.06,2025-04-18 12:04:05
878,5,5,962,2202.73,2025-06-08 05:39:36
879,4,4,430,4267.25,2025-09-28 19:53:16
880,2,2,970,51.15,2025-06-05 04:06:09
881,2,2,849,946.09,2025-06-17 03:05:50
882,1,1,665,1212.35,2025-05-21 19:51:59
883,2,2,349,2158.89,2025-09-03 08:00:20
884,5,5,95,1846.12,2025-11-15 00:52:50
885,2,2,397,807.25,2025-10-21 15:40:47
886,1,1,551,1097.56,2025-09-04 00:48:09
887,2,2,669,526.25,2025-04-13 01:00:22
888,5,5,781,2601.75,2025-05-05 21:38:15
889,3,3,749,1236.74,2025-10-24 12:01:43
890,4,4,844,1614.04,2025-08-04 16:14:02
891,1,1,808,1711.70,2025-08-17 20:02:29
892,2,2,845,1595.21,2025-07-16 08:00:44
893,3,3,716,1259.03,2025-12-05 22:27:16
894,1,1,945,2423.75,2025-11-09 03:29:23
895,5,5,455,1076.23,2025-07-26 23:02:55
896,2,2,581,1033.93,2025-05-20 17:57:45
897,2,2,118,1405.46,2025-04-08 23:32:35
898,5,5,322,327.30,2025-07-19 16:19:16
899,2,2,980,587.80,2025-06-27 15:24:00
900,1,1,578,279.09,2025-08-10 23:46:27
901,3,3,332,1814.36,2025-09-12 05:31:33
902,5,5,840,1154.30,2025-07-05 15:11:00
903,4,4,678,2078.29,2025-02-01 22:45:01
904,5,5,141,2755.21,2025-01-28 16:02:54
905,2,2,774,1695.91,2025-11-20 06:02:52
906,4,4,688,1313.41,2025-08-08 21:11:23
907,2,2,639,1434.51,2025-09-30 10:30:22
908,3,3,403,2007.08,2025-11-07 21:09:08
909,1,1,31,1124.97,2025-04-25 11:32:40
910,4,4,350,125.46,2026-01-18 03:44:50
911,4,4,791,1560.10,2025-03-28 23:21:58
912,3,3,273,351.96,2025-10-13 22:45:36
913,1,1,96,300.66,2025-08-18 02:00:37
914,4,4,767,1629.57,2025-10-09 22:00:05
915,2,2,623,1005.94,2025-08-20 08:00:49
916,3,3,599,211.48,2025-08-20 00:01:05
917,1,1,247,1638.99,2025-10-23 15:22:57
918,1,1,842,1661.75,2025-04-01 01:23:09
919,3,3,250,1561.27,2025-10-20 18:15:57
920,2,2,891,2202.68,2025-10-31 06:52:55
921,4,4,614,64.45,2026-01-16 01:59:29
922,3,3,401,241.13,2025-07-19 16:50:40
923,2,2,27,1424.84,2026-01-07 08:25:23
924,4,4,328,1975.98,2025-10-04 18:49:05
925,4,4,383,1533.92,2026-01-18 19:23:49
926,2,2,645,566.64,2025-05-30 14:11:50
927,5,5,347,1026.34,2025-12-14 05:39:37
928,2,2,942,3055.60,2026-01-16 03:36:57
929,4,4,38,279.57,2025-07-30 16:28:20
930,5,5,726,214.35,2025-08-20 13:16:04
931,5,5,282,1586.87,2025-11-14 12:27:34
932,5,5,916,1811.29,2025-02-11 08:32:32
933,3,3,583,772.83,2026-01-01 10:02:21
934,2,2,152,814.04,2025-03-17 11:07:27
935,1,1,323,252.02,2025-09-07 03:13:17
936,1,1,239,1670.85,2025-09-23 05:15:16
937,4,4,294,428.41,2025-05-06 08:34:55
938,1,1,663,283.43,2025-11-29 16:40:08
939,4,4,490,106.60,2025-03-11 08:41:19
940,3,3,224,210.17,2025-02-27 11:50:22
941,5,5,975,529.72,2025-11-17 06:49:47
942,5,5,617,410.07,2025-06-12 08:17:59
943,5,5,419,1456.41,2025-11-18 21:05:41
944,5,5,530,1940.90,2025-07-26 15:35:54
945,5,5,819,511.42,2025-10-28 12:10:23
946,1,1,594,481.03,2025-11-03 03:13:53
947,3,3,513,1077.31,2025-12-22 14:16:32
948,4,4,441,178.25,2025-08-05 08:21:58
949,2,2,45,973.64,2025-09-25 16:00:57
950,5,5,600,2531.55,2025-03-28 02:43:24
951,4,4,174,296.19,2025-12-23 04:10:41
952,5,5,725,1089.92,2026-01-07 22:55:43
953,2,2,164,2594.94,2025-02-06 00:24:47
954,4,4,423,461.17,2025-01-23 07:22:29
955,4,4,196,527.68,2025-08-10 19:26:39
956,3,3,301,797.31,2025-07-27 16:29:40
957,2,2,454,451.21,2025-09-15 19:54:37
958,4,4,562,2728.17,2025-04-18 06:50:18
959,4,4,261,88.96,2025-03-19 09:19:20
960,3,3,96,116.26,2025-05-12 13:12:58
961,2,2,929,1228.36,2025-09-09 04:37:42
962,5,5,179,3205.65,2025-05-01 01:33:43
963,3,3,759,1647.67,2025-11-17 05:10:13
964,1,1,501,866.50,2025-08-03 09:34:07
965,3,3,356,1892.91,2025-11-28 22:55:24
966,3,3,362,1670.59,2025-10-16 12:21:26
967,5,5,266,1417.49,2025-10-05 12:35:49
968,4,4,890,1801.74,2025-11-07 11:56:41
969,2,2,860,35.67,2025-10-31 04:03:39
970,3,3,173,523.89,2025-08-20 20:33:26
971,3,3,729,476.69,2025-07-04 05:44:37
972,2,2,786,2853.61,2025-12-24 20:33:45
973,2,2,726,2985.03,2025-12-03 11:15:48
974,4,4,227,1924.21,2025-01-25 11:53:43
975,1,1,785,176.64,2025-06-18 04:00:38
976,1,1,540,898.69,2025-06-23 11:16:58
977,1,1,68,916.35,2026-01-09 22:40:42
978,1,1,549,1052.30,2025-08-08 05:12:15
979,4,4,928,2493.94,2025-12-17 04:36:40
980,1,1,971,2730.61,2025-08-13 23:11:20
981,3,3,141,1511.72,2025-12-19 06:35:24
982,4,4,277,1388.71,2025-09-02 19:37:00
983,2,2,534,1089.89,2025-01-31 06:55:38
984,2,2,171,901.67,2025-04-28 12:53:07
985,5,5,573,3509.30,2025-04-21 12:49:05
986,2,2,680,926.89,2025-05-03 22:24:00
987,3,3,774,814.33,2025-11-02 22:42:20
988,4,4,90,1722.09,2025-11-24 23:55:32
989,4,4,174,1729.45,2025-10-13 07:56:56
990,1,1,679,1539.38,2025-06-23 08:21:10
991,1,1,643,1144.65,2026-01-03 01:39:46
992,4,4,513,1325.19,2025-01-25 18:13:16
993,2,2,918,1357.53,2025-08-01 12:23:49
994,4,4,571,2180.18,2025-11-16 09:57:54
995,2,2,765,1557.61,2025-09-23 04:41:34
996,3,3,85,767.26,2025-10-09 06:36:11
997,3,3,680,1817.87,2025-10-31 10:11:46
998,5,5,85,2273.43,2025-04-25 13:31:58
999,4,4,144,841.93,2025-01-26 10:58:35
1000,2,2,674,3800.61,2026-01-10 18:13:37
1001,4,4,95,1238.44,2025-11-30 19:01:16
1002,5,5,221,2010.43,2025-02-08 11:17:56
1003,1,1,838,1390.29,2025-02-28 20:15:04
1004,2,2,794,933.77,2025-08-22 16:09:40
1005,5,5,151,879.37,2025-04-09 18:35:40
1006,3,3,792,609.45,2025-04-02 00:36:06
1007,3,3,316,2380.06,2025-02-09 15:34:10
1008,4,4,758,773.44,2025-02-26 19:22:58
1009,2,2,104,334.26,2025-08-26 17:25:59
1010,5,5,841,1472.10,2025-12-23 06:31:39
1011,3,3,522,104.19,2025-12-26 02:53:04
1012,1,1,125,2269.30,2025-05-03 06:51:32
1013,5,5,361,1944.52,2025-07-03 09:47:39
1014,1,1,887,1624.76,2025-03-09 15:16:22
1015,5,5,291,2776.15,2025-10-01 07:44:33
1016,1,1,761,1005.35,2025-07-06 19:43:30
1017,4,4,548,1114.83,2025-04-07 04:52:42
1018,1,1,406,785.82,2025-03-18 08:08:50
1019,5,5,660,1547.66,2025-09-10 15:12:38
1020,4,4,416,1079.48,2025-04-27 15:32:55
1021,2,2,992,335.10,2025-04-04 22:34:16
1022,1,1,692,1839.92,2025-07-07 04:23:05
1023,4,4,576,1535.41,2025-11-01 03:34:33
1024,1,1,102,1926.55,2025-12-27 09:20:13
1025,2,2,564,1791.32,2025-08-28 01:56:45
1026,1,1,651,2981.36,2025-05-02 13:23:10
1027,5,5,721,77.07,2025-01-22 23:10:38
1028,4,4,890,1922.06,2025-09-17 01:30:18
1029,1,1,321,186.76,2025-09-21 13:57:24
1030,5,5,270,3606.30,2025-04-09 20:12:52
1031,3,3,416,1971.59,2025-04-17 04:22:54
1032,4,4,553,1607.30,2025-12-10 14:21:21
1033,3,3,302,156.51,2025-05-30 02:48:22
1034,2,2,39,444.06,2025-07-15 21:05:54
1035,3,3,568,1412.54,2025-06-16 21:37:41
1036,4,4,623,380.68,2025-05-27 06:48:49
1037,4,4,995,2316.03,2025-11-27 21:51:14
1038,3,3,117,1664.07,2026-01-17 22:53:42
1039,2,2,431,269.70,2025-06-24 10:15:44
1040,3,3,509,616.67,2025-05-09 23:09:30
1041,3,3,334,863.85,2026-01-16 19:58:39
1042,4,4,461,1468.27,2026-01-18 12:10:28
1043,2,2,803,2933.75,2025-03-27 06:50:57
1044,5,5,33,1894.63,2025-05-25 05:22:39
1045,1,1,429,2728.76,2025-05-21 01:41:16
1046,3,3,384,655.89,2025-04-15 23:41:16
1047,1,1,731,66.97,2025-07-07 21:30:31
1048,2,2,697,1443.86,2025-05-06 12:14:06
1049,5,5,119,1602.12,2025-04-10 14:41:16
1050,1,1,595,198.59,2025-07-01 23:49:33
1051,3,3,80,617.83,2025-04-20 13:06:06
1052,5,5,421,564.92,2025-08-14 12:12:42
1053,5,5,415,2565.47,2025-05-09 16:45:46
1054,2,2,188,1560.04,2025-11-09 07:55:45
1055,2,2,794,468.98,2025-10-04 20:06:49
1056,1,1,470,706.58,2025-05-07 01:02:38
1057,5,5,265,962.47,2025-12-24 09:11:46
1058,3,3,774,3132.35,2025-05-15 07:30:58
1059,3,3,122,525.52,2025-11-04 09:55:30
1060,1,1,571,583.20,2025-02-08 20:11:40
1061,3,3,146,1037.70,2025-02-01 23:47:32
1062,2,2,969,487.83,2025-11-11 21:09:29
1063,2,2,870,132.30,2025-01-21 11:43:40
1064,3,3,405,581.61,2025-10-25 10:31:03
1065,1,1,915,826.82,2025-12-16 22:40:22
1066,1,1,564,1330.51,2025-08-18 15:51:31
1067,4,4,137,1337.73,2025-08-13 02:38:22
1068,4,4,521,1541.38,2025-07-28 13:12:45
1069,3,3,308,103.44,2025-05-28 03:32:58
1070,4,4,717,872.28,2026-01-13 15:19:54
1071,5,5,223,3200.42,2025-11-02 05:28:29
1072,5,5,413,1020.62,2025-11-20 17:08:37
1073,5,5,320,222.99,2025-04-27 17:17:30
1074,1,1,525,1683.45,2025-09-01 06:08:11
1075,2,2,452,2584.35,2025-03-18 00:28:05
1076,2,2,757,728.54,2025-11-06 17:26:51
1077,1,1,334,616.84,2025-01-30 17:28:35
1078,2,2,697,84.89,2025-06-26 02:26:12
1079,3,3,614,888.03,2025-07-21 14:44:31
1080,5,5,82,518.80,2025-04-02 07:04:57
1081,1,1,588,428.68,2025-11-29 18:50:26
1082,3,3,254,582.67,2025-12-09 12:12:05
1083,1,1,541,1825.71,2025-07-31 19:57:30
1084,2,2,917,704.19,2025-12-03 10:03:50
1085,5,5,493,508.47,2025-08-06 16:13:02
1086,5,5,195,251.70,2025-03-27 23:30:51
