inventory_id,branch_id,batch_id,quantity,last_updated
664,4,133,970,2026-01-20 11:34:00
665,5,133,408,2026-01-20 06:51:46
666,1,134,367,2026-01-19 21:05:02
667,2,134,990,2026-01-19 19:42:18
668,3,134,317,2026-01-19 17:46:51
669,4,134,910,2026-01-20 01:18:11
670,5,134,611,2026-01-20 09:39:05
671,1,135,73,2026-01-20 06:54:59
672,2,135,594,2026-01-20 12:35:06
673,3,135,444,2026-01-20 05:03:23
674,4,135,674,2026-01-19 22:04:50
675,5,135,655,2026-01-20 07:16:24
676,1,136,63,2026-01-20 00:00:52
677,2,136,471,2026-01-20 01:15:26
678,3,136,272,2026-01-19 19:10:09
679,4,136,837,2026-01-20 06:33:47
680,5,136,837,2026-01-19 15:25:54
681,1,137,661,2026-01-19 23:32:48
682,2,137,639,2026-01-20 03:54:19
683,3,137,-19,2026-01-19 21:47:06
684,4,137,791,2026-01-20 10:30:21
685,5,137,485,2026-01-19 19:30:15
686,1,138,456,2026-01-20 05:56:29
687,2,138,363,2026-01-19 20:46:58
688,3,138,696,2026-01-20 05:45:14
689,4,138,270,2026-01-19 20:56:25
690,5,138,158,2026-01-20 07:07:24
691,1,139,697,2026-01-20 13:03:57
692,2,139,649,2026-01-19 23:51:04
693,3,139,819,2026-01-19 15:44:45
694,4,139,86,2026-01-20 11:44:20
695,5,139,28,2026-01-19 15:00:35
696,1,140,366,2026-01-19 17:02:00
697,2,140,586,2026-01-19 17:06:58
698,3,140,-79,2026-01-20 06:56:13
699,4,140,157,2026-01-20 03:23:32
700,5,140,9,2026-01-20 02:00:10
701,1,141,346,2026-01-20 03:27:15
702,2,141,393,2026-01-20 00:03:28
703,3,141,155,2026-01-20 14:40:29
704,4,141,282,2026-01-20 14:22:53
705,5,141,769,2026-01-19 18:43:20
706,1,142,841,2026-01-19 16:03:34
707,2,142,863,2026-01-20 09:37:32
708,3,142,64,2026-01-20 14:02:05
709,4,142,233,2026-01-20 12:52:30
710,5,142,912,2026-01-20 08:44:45
711,1,143,961,2026-01-19 16:03:29
712,2,143,532,2026-01-20 14:46:53
713,3,143,666,2026-01-20 00:23:22
714,4,143,840,2026-01-20 13:20:06
715,5,143,692,2026-01-19 15:56:05
716,1,144,117,2026-01-20 01:15:20
717,2,144,370,2026-01-19 15:13:18
718,3,144,694,2026-01-19 22:25:08
719,4,144,961,2026-01-19 17:35:28
720,5,144,425,2026-01-19 18:34:19
721,1,145,85,2026-01-19 15:50:07
722,2,145,458,2026-01-20 13:08:10
723,3,145,-94,2026-01-20 02:43:09
724,4,145,919,2026-01-20 14:25:13
725,5,145,789,2026-01-19 18:54:09
726,1,146,599,2026-01-20 14:47:20
727,2,146,60,2026-01-20 03:16:54
728,3,146,610,2026-01-20 03:13:17
729,4,146,268,2026-01-19 20:34:37
730,5,146,195,2026-01-20 04:35:03
731,1,147,61,2026-01-20 05:27:54
732,2,147,102,2026-01-20 02:03:09
733,3,147,319,2026-01-20 12:54:57
734,4,147,740,2026-01-19 17:54:00
735,5,147,301,2026-01-19 22:50:08
736,1,148,20,2026-01-20 11:33:56
737,2,148,492,2026-01-20 04:35:02
738,3,148,-51,2026-01-20 09:38:58
739,4,148,834,2026-01-20 08:14:58
740,5,148,436,2026-01-19 18:33:58
741,1,149,47,2026-01-20 02:08:38
742,2,149,244,2026-01-20 02:12:12
743,3,149,399,2026-01-20 03:39:37
744,4,149,376,2026-01-19 19:52:06
745,5,149,282,2026-01-19 22:05:21
746,1,150,599,2026-01-20 04:53:28
747,2,150,814,2026-01-19 19:02:48
748,3,150,796,2026-01-20 09:42:57
749,4,150,1,2026-01-20 11:00:36
750,5,150,684,2026-01-19 23:41:28
751,1,151,491,2026-01-20 08:27:35
752,2,151,309,2026-01-20 00:34:45
753,3,151,438,2026-01-19 21:37:39
754,4,151,55,2026-01-19 22:34:31
755,5,151,21,2026-01-20 03:07:21
756,1,152,359,2026-01-20 09:26:21
757,2,152,439,2026-01-19 21:46:10
758,3,152,100,2026-01-20 08:43:43
759,4,152,766,2026-01-19 15:42:15
760,5,152,92,2026-01-20 14:07:36
761,1,153,836,2026-01-19 19:38:35
762,2,153,788,2026-01-20 01:00:03
763,3,153,941,2026-01-20 08:29:37
764,4,153,420,2026-01-20 07:43:11
765,5,153,568,2026-01-20 06:31:56
766,1,154,279,2026-01-20 05:28:04
767,2,154,290,2026-01-20 12:52:03
768,3,154,636,2026-01-20 02:40:00
769,4,154,353,2026-01-19 21:30:48
770,5,154,466,2026-01-20 09:24:43
771,1,155,294,2026-01-20 06:47:05
772,2,155,949,2026-01-20 12:24:23
773,3,155,894,2026-01-20 09:04:14
774,4,155,731,2026-01-19 18:19:27
775,5,155,621,2026-01-20 09:21:26
776,1,156,423,2026-01-20 12:23:02
777,2,156,406,2026-01-20 04:56:22
778,3,156,63,2026-01-20 12:58:14
779,4,156,-18,2026-01-20 05:28:56
780,5,156,148,2026-01-20 13:08:54
781,1,157,159,2026-01-20 06:45:04
782,2,157,775,2026-01-20 09:40:24
783,3,157,989,2026-01-20 08:39:53
784,4,157,782,2026-01-20 10:46:22
785,5,157,780,2026-01-19 23:30:18
786,1,158,303,2026-01-19 18:52:18
787,2,158,28,2026-01-19 15:21:34
788,3,158,-55,2026-01-19 17:27:38
789,4,158,311,2026-01-20 06:03:14
790,5,158,545,2026-01-19 19:22:16
791,1,159,296,2026-01-20 10:39:16
792,2,159,817,2026-01-20 06:31:56
793,3,159,3,2026-01-20 10:24:28
794,4,159,896,2026-01-20 12:56:57
795,5,159,100,2026-01-20 10:41:32
796,1,160,308,2026-01-20 05:17:27
797,2,160,517,2026-01-19 18:14:19
798,3,160,84,2026-01-20 02:59:33
799,4,160,963,2026-01-20 07:36:11
800,5,160,820,2026-01-20 01:12:50
801,1,161,247,2026-01-19 19:53:01
802,2,161,727,2026-01-20 10:38:20
803,3,161,444,2026-01-20 13:55:41
804,4,161,-45,2026-01-19 22:05:47
805,5,161,538,2026-01-20 10:20:33
806,1,162,238,2026-01-20 11:29:32
807,2,162,321,2026-01-20 12:53:46
808,3,162,-36,2026-01-19 21:34:36
809,4,162,965,2026-01-19 23:23:30
810,5,162,700,2026-01-19 20:54:47
811,1,163,34,2026-01-20 01:48:26
812,2,163,336,2026-01-20 10:05:29
813,3,163,145,2026-01-20 11:29:27
814,4,163,315,2026-01-19 17:10:08
815,5,163,630,2026-01-20 14:53:28
816,1,164,424,2026-01-20 14:21:34
817,2,164,-5,2026-01-20 07:33:55
818,3,164,534,2026-01-20 12:00:39
819,4,164,501,2026-01-20 08:58:10
820,5,164,685,2026-01-20 02:11:17
821,1,165,64,2026-01-20 09:19:58
822,2,165,-5,2026-01-19 19:52:21
823,3,165,612,2026-01-20 09:49:25
824,4,165,754,2026-01-19 23:28:54
825,5,165,707,2026-01-20 10:55:01
826,1,166,787,2026-01-19 22:05:20
827,2,166,745,2026-01-20 00:02:48
828,3,166,351,2026-01-20 01:58:20
829,4,166,314,2026-01-20 12:52:14
830,5,166,-27,2026-01-20 11:29:08
831,1,167,395,2026-01-20 07:24:22
832,2,167,910,2026-01-20 07:16:43
833,3,167,183,2026-01-19 16:58:38
834,4,167,748,2026-01-20 06:57:01
835,5,167,485,2026-01-19 19:57:04
836,1,168,715,2026-01-20 08:58:20
837,2,168,2,2026-01-19 15:06:50
838,3,168,241,2026-01-20 02:03:54
839,4,168,792,2026-01-19 18:49:48
840,5,168,640,2026-01-20 06:17:24
841,1,169,454,2026-01-19 19:11:07
842,2,169,990,2026-01-20 14:32:46
843,3,169,888,2026-01-19 16:33:33
844,4,169,636,2026-01-20 11:40:12
845,5,169,755,2026-01-20 03:05:48
846,1,170,695,2026-01-20 10:14:37
847,2,170,63,2026-01-19 23:58:48
848,3,170,926,2026-01-20 14:52:35
849,4,170,371,2026-01-19 17:19:46
850,5,170,7,2026-01-19 15:41:13
851,1,171,477,2026-01-19 21:41:30
852,2,171,280,2026-01-20 13:07:39
853,3,171,652,2026-01-20 14:15:23
854,4,171,561,2026-01-20 01:06:21
855,5,171,537,2026-01-20 10:02:52
856,1,172,30,2026-01-20 00:51:43
857,2,172,984,2026-01-20 09:56:29
858,3,172,100,2026-01-20 04:11:49
859,4,172,524,2026-01-20 10:44:18
860,5,172,197,2026-01-19 23:44:55
861,1,173,634,2026-01-20 07:36:01
862,2,173,598,2026-01-20 05:05:29
863,3,173,593,2026-01-20 09:24:07
864,4,173,33,2026-01-20 09:52:47
865,5,173,498,2026-01-20 10:27:05
866,1,174,991,2026-01-20 12:58:14
867,2,174,451,2026-01-20 09:22:29
868,3,174,158,2026-01-20 13:32:29
869,4,174,910,2026-01-20 10:12:23
870,5,174,871,2026-01-19 16:58:19
871,1,175,268,2026-01-20 14:55:07
872,2,175,588,2026-01-20 05:41:37
873,3,175,763,2026-01-20 03:17:58
874,4,175,439,2026-01-20 04:26:06
875,5,175,228,2026-01-19 15:22:11
876,1,176,11,2026-01-20 03:29:40
877,2,176,221,2026-01-20 02:18:39
878,3,176,718,2026-01-19 19:36:26
879,4,176,227,2026-01-20 07:02:35
880,5,176,742,2026-01-20 09:49:16
881,1,177,121,2026-01-20 07:53:40
882,2,177,921,2026-01-19 22:08:33
883,3,177,-20,2026-01-20 11:27:35
884,4,177,954,2026-01-20 07:46:49
885,5,177,510,2026-01-19 18:11:28
886,1,178,39,2026-01-19 20:44:05
887,2,178,624,2026-01-19 17:25:35
888,3,178,162,2026-01-19 21:06:39
889,4,178,712,2026-01-20 03:42:38
890,5,178,637,2026-01-19 23:44:32
891,1,179,935,2026-01-19 17:52:29
892,2,179,891,2026-01-20 13:05:22
893,3,179,319,2026-01-20 09:03:09
894,4,179,74,2026-01-20 00:07:36
895,5,179,829,2026-01-19 21:34:10
896,1,180,948,2026-01-20 14:05:32
897,2,180,380,2026-01-19 23:56:05
898,3,180,-2,2026-01-19 19:08:36
899,4,180,144,2026-01-20 12:50:00
900,5,180,100,2026-01-20 04:15:27
901,1,181,46,2026-01-20 03:10:03
902,2,181,897,2026-01-19 16:53:31
903,3,181,32,2026-01-19 23:06:46
904,4,181,339,2026-01-20 05:22:46
905,5,181,140,2026-01-19 20:52:01
906,1,182,490,2026-01-20 00:22:45
907,2,182,210,2026-01-20 14:33:27
908,3,182,472,2026-01-20 13:03:27
909,4,182,407,2026-01-20 08:20:02
910,5,182,654,2026-01-19 22:23:57
911,1,183,-5,2026-01-20 00:51:15
912,2,183,657,2026-01-20 10:31:28
913,3,183,409,2026-01-19 15:27:49
914,4,183,743,2026-01-19 21:53:37
915,5,183,901,2026-01-20 00:51:17
916,1,184,406,2026-01-20 09:19:50
917,2,184,678,2026-01-20 01:30:04
918,3,184,475,2026-01-19 15:36:35
919,4,184,413,2026-01-19 20:06:22
920,5,184,782,2026-01-19 16:50:13
921,1,185,555,2026-01-20 09:48:37
922,2,185,63,2026-01-19 23:51:10
923,3,185,770,2026-01-19 23:18:34
924,4,185,669,2026-01-20 06:43:58
925,5,185,801,2026-01-20 01:34:49
926,1,186,98,2026-01-20 04:39:15
927,2,186,376,2026-01-20 07:50:29
928,3,186,18,2026-01-19 15:15:55
929,4,186,202,2026-01-19 21:53:38
930,5,186,674,2026-01-20 10:02:58
931,1,187,287,2026-01-19 23:10:01
932,2,187,251,2026-01-19 18:44:21
933,3,187,813,2026-01-20 08:20:59
934,4,187,607,2026-01-20 00:11:16
935,5,187,316,2026-01-20 12:16:13
936,1,188,828,2026-01-20 05:15:22
937,2,188,473,2026-01-20 07:25:02
938,3,188,322,2026-01-19 19:22:34
939,4,188,817,2026-01-19 22:34:19
940,5,188,50,2026-01-20 08:40:08
941,1,189,980,2026-01-19 23:38:03
942,2,189,114,2026-01-19 20:10:31
943,3,189,80,2026-01-20 02:05:34
944,4,189,491,2026-01-20 02:05:14
945,5,189,549,2026-01-20 06:50:04
946,1,190,365,2026-01-20 01:09:44
947,2,190,803,2026-01-20 10:14:22
948,3,190,45,2026-01-20 06:58:51
949,4,190,445,2026-01-20 03:59:38
950,5,190,160,2026-01-20 05:00:14
951,1,191,15,2026-01-20 10:59:27
952,2,191,973,2026-01-19 18:27:30
953,3,191,748,2026-01-19 23:26:20
954,4,191,727,2026-01-19 21:57:51
955,5,191,301,2026-01-20 12:53:36
956,1,192,-74,2026-01-20 06:04:02
957,2,192,323,2026-01-20 05:51:57
958,3,192,826,2026-01-20 06:22:40
959,4,192,676,2026-01-19 15:16:33
960,5,192,57,2026-01-20 12:56:21
961,1,193,130,2026-01-20 01:12:08
962,2,193,216,2026-01-19 17:24:05
963,3,193,881,2026-01-19 19:33:52
964,4,193,323,2026-01-20 08:49:27
965,5,193,487,2026-01-20 06:16:05
966,1,194,984,2026-01-20 07:22:12
967,2,194,215,2026-01-19 19:03:29
968,3,194,767,2026-01-19 19:37:42
969,4,194,279,2026-01-20 10:11:50
970,5,194,637,2026-01-20 05:47:00
971,1,195,24,2026-01-20 02:08:39
972,2,195,362,2026-01-20 10:27:49
973,3,195,603,2026-01-20 13:18:47
974,4,195,235,2026-01-20 03:50:26
975,5,195,720,2026-01-20 03:35:49
976,1,196,722,2026-01-20 12:51:25
977,2,196,217,2026-01-20 05:35:57
978,3,196,701,2026-01-19 17:11:35
979,4,196,801,2026-01-19 17:59:42
980,5,196,666,2026-01-19 18:26:15
981,1,197,705,2026-01-20 07:10:29
982,2,197,417,2026-01-19 15:42:57
983,3,197,817,2026-01-20 11:15:32
984,4,197,728,2026-01-20 06:09:22
985,5,197,271,2026-01-19 17:23:23
986,1,198,87,2026-01-19 21:48:12
987,2,198,13,2026-01-20 05:26:16
988,3,198,506,2026-01-20 06:34:59
989,4,198,800,2026-01-20 13:36:55
990,5,198,769,2026-01-19 23:06:42
991,1,199,521,2026-01-20 00:56:10
992,2,199,717,2026-01-19 23:39:17
993,3,199,555,2026-01-19 18:48:05
994,4,199,281,2026-01-19 22:40:20
995,5,199,516,2026-01-20 14:14:22
996,1,200,259,2026-01-19 22:28:09
997,2,200,626,2026-01-19 19:58:07
998,3,200,469,2026-01-20 07:31:36
999,4,200,827,2026-01-20 03:34:48
1000,5,200,430,2026-01-20 00:19:19
1001,1,201,854,2026-01-20 02:03:27
1002,2,201,665,2026-01-20 01:33:11
1003,3,201,810,2026-01-20 13:27:23
1004,4,201,689,2026-01-20 07:50:48
1005,5,201,336,2026-01-19 15:23:04
1006,1,202,830,2026-01-19 19:42:04
1007,2,202,176,2026-01-19 17:43:01
1008,3,202,171,2026-01-20 04:03:52
1009,4,202,118,2026-01-19 15:35:20
1010,5,202,656,2026-01-20 05:08:21
1011,1,203,894,2026-01-20 00:39:53
1012,2,203,993,2026-01-20 10:35:01
1013,3,203,638,2026-01-20 07:04:43
1014,4,203,608,2026-01-20 11:47:19
1015,5,203,838,2026-01-20 11:10:24
1016,1,204,535,2026-01-20 05:51:37
1017,2,204,69,2026-01-20 08:21:17
1018,3,204,803,2026-01-20 03:45:46
1019,4,204,492,2026-01-20 11:22:11
1020,5,204,291,2026-01-20 01:52:24
1021,1,205,619,2026-01-20 13:51:34
1022,2,205,422,2026-01-19 15:19:22
1023,3,205,223,2026-01-20 10:19:49
1024,4,205,504,2026-01-20 02:11:37
1025,5,205,534,2026-01-19 19:26:02
1026,1,206,177,2026-01-19 18:02:21
1027,2,206,942,2026-01-19 15:24:58
1028,3,206,855,2026-01-20 14:43:25
1029,4,206,295,2026-01-20 11:02:27
1030,5,206,555,2026-01-20 07:56:47
1031,1,207,99,2026-01-20 04:17:58
1032,2,207,631,2026-01-19 20:48:11
1033,3,207,190,2026-01-19 23:29:58
1034,4,207,400,2026-01-19 16:59:24
1035,5,207,795,2026-01-19 16:57:07
1036,1,208,87,2026-01-20 11:49:49
1037,2,208,71,2026-01-19 17:40:28
1038,3,208,426,2026-01-20 06:25:13
1039,4,208,18,2026-01-20 10:13:32
1040,5,208,717,2026-01-20 03:31:19
1041,1,209,463,2026-01-19 20:08:58
1042,2,209,630,2026-01-19 20:10:26
1043,3,209,760,2026-01-19 15:28:46
1044,4,209,620,2026-01-19 16:26:32
1045,5,209,71,2026-01-19 15:07:53
1046,1,210,407,2026-01-19 22:05:28
1047,2,210,731,2026-01-20 06:20:35
1048,3,210,19,2026-01-19 18:38:21
1049,4,210,698,2026-01-20 13:37:34
1050,5,210,173,2026-01-19 17:24:01
1051,1,211,181,2026-01-20 14:22:10
1052,2,211,262,2026-01-19 22:34:46
1053,3,211,79,2026-01-20 06:58:08
1054,4,211,971,2026-01-20 13:23:19
1055,5,211,834,2026-01-20 08:36:29
1056,1,212,978,2026-01-20 03:03:13
1057,2,212,436,2026-01-20 12:59:51
1058,3,212,474,2026-01-20 10:08:25
1059,4,212,680,2026-01-20 05:33:00
1060,5,212,187,2026-01-20 00:21:57
1061,1,213,239,2026-01-20 06:56:26
1062,2,213,45,2026-01-19 19:37:47
1063,3,213,830,2026-01-19 20:21:58
1064,4,213,969,2026-01-20 06:47:05
1065,5,213,574,2026-01-20 01:03:11
1066,1,214,495,2026-01-19 22:32:40
1067,2,214,451,2026-01-19 21:43:49
1068,3,214,241,2026-01-19 17:32:09
1069,4,214,737,2026-01-20 01:59:18
1070,5,214,545,2026-01-20 12:43:33
1071,1,215,820,2026-01-19 16:22:49
1072,2,215,130,2026-01-20 08:57:55
1073,3,215,727,2026-01-20 05:16:00
1074,4,215,17,2026-01-20 13:00:51
1075,5,215,158,2026-01-19 21:07:40
1076,1,216,795,2026-01-20 10:37:26
1077,2,216,723,2026-01-19 20:12:15
1078,3,216,-6,2026-01-19 19:47:17
1079,4,216,351,2026-01-20 02:12:06
1080,5,216,741,2026-01-19 15:24:25
1081,1,217,187,2026-01-19 17:32:57
1082,2,217,580,2026-01-20 02:43:04
1083,3,217,328,2026-01-20 10:10:06
1084,4,217,-4,2026-01-19 18:14:26
1085,5,217,436,2026-01-20 12:13:24
1086,1,218,300,2026-01-19 18:55:34
1087,2,218,270,2026-01-20 04:03:44
1088,3,218,474,2026-01-20 04:53:01
1089,4,218,426,2026-01-20 07:19:07
1090,5,218,595,2026-01-20 11:14:02
1091,1,219,320,2026-01-20 09:19:05
1092,2,219,917,2026-01-19 17:37:13
1093,3,219,429,2026-01-20 04:15:02
1094,4,219,573,2026-01-19 23:48:56
1095,5,219,108,2026-01-20 09:52:48
1096,1,220,325,2026-01-20 07:02:09
1097,2,220,845,2026-01-20 01:32:40
1098,3,220,713,2026-01-20 05:15:54
1099,4,220,447,2026-01-20 04:15:18
1100,5,220,307,2026-01-20 00:36:04
1101,1,221,243,2026-01-20 08:17:37
1102,2,221,297,2026-01-19 17:33:13
1103,3,221,537,2026-01-19 16:20:54
1104,4,221,91,2026-01-20 07:58:51
1105,5,221,70,2026-01-19 20:02:46
1106,1,222,801,2026-01-19 20:33:27
1107,2,222,455,2026-01-20 09:41:23
1108,3,222,547,2026-01-19 20:26:16
1109,4,222,6,2026-01-20 00:26:25
1110,5,222,19,2026-01-20 06:49:48
1111,1,223,556,2026-01-20 07:23:59
1112,2,223,212,2026-01-20 00:58:09
1113,3,223,487,2026-01-20 00:34:43
1114,4,223,328,2026-01-19 19:04:42
1115,5,223,894,2026-01-20 01:34:53
1116,1,224,546,2026-01-20 14:54:46
1117,2,224,944,2026-01-19 16:58:24
1118,3,224,274,2026-01-19 15:40:03
1119,4,224,337,2026-01-20 06:11:56
1120,5,224,687,2026-01-20 03:34:00
1121,1,225,519,2026-01-20 08:01:44
1122,2,225,95,2026-01-19 21:46:31
1123,3,225,384,2026-01-19 15:41:40
1124,4,225,470,2026-01-20 11:42:10
1125,5,225,195,2026-01-20 03:20:10
1126,1,226,566,2026-01-19 22:05:03
1127,2,226,467,2026-01-20 10:24:27
1128,3,226,685,2026-01-20 12:59:41
1129,4,226,483,2026-01-19 20:37:32
1130,5,226,84,2026-01-20 09:35:35
1131,1,227,2,2026-01-20 07:42:48
1132,2,227,939,2026-01-20 09:37:33
1133,3,227,109,2026-01-20 05:32:27
1134,4,227,974,2026-01-20 06:53:25
1135,5,227,266,2026-01-20 02:51:19
1136,1,228,617,2026-01-19 18:50:17
1137,2,228,671,2026-01-19 17:57:44
1138,3,228,502,2026-01-19 20:51:13
1139,4,228,644,2026-01-19 15:23:53
1140,5,228,649,2026-01-19 21:07:32
1141,1,229,469,2026-01-19 18:39:07
1142,2,229,32,2026-01-19 20:21:38
1143,3,229,666,2026-01-19 19:41:57
1144,4,229,499,2026-01-19 16:13:54
1145,5,229,-59,2026-01-19 18:11:25
1146,1,230,372,2026-01-20 05:33:01
1147,2,230,71,2026-01-19 16:25:09
1148,3,230,663,2026-01-20 01:40:41
1149,4,230,766,2026-01-19 20:55:05
1150,5,230,670,2026-01-20 04:28:59
1151,1,231,-27,2026-01-20 08:10:41
1152,2,231,516,2026-01-20 00:14:23
1153,3,231,487,2026-01-19 20:52:36
1154,4,231,152,2026-01-19 23:34:24
1155,5,231,863,2026-01-19 18:21:49
1156,1,232,613,2026-01-20 02:09:49
1157,2,232,421,2026-01-20 07:56:15
1158,3,232,701,2026-01-19 21:36:51
1159,4,232,117,2026-01-19 22:44:15
1160,5,232,693,2026-01-20 02:10:17
1161,1,233,899,2026-01-19 18:46:49
1162,2,233,545,2026-01-20 06:29:58
1163,3,233,353,2026-01-20 05:18:23
1164,4,233,841,2026-01-20 14:06:43
1165,5,233,838,2026-01-20 12:49:11
1166,1,234,457,2026-01-20 03:20:15
1167,2,234,955,2026-01-19 23:42:39
1168,3,234,258,2026-01-20 05:35:38
1169,4,234,224,2026-01-20 05:56:52
1170,5,234,678,2026-01-20 04:59:14
1171,1,235,40,2026-01-20 11:17:57
1172,2,235,495,2026-01-20 02:34:42
1173,3,235,682,2026-01-20 03:02:39
1174,4,235,267,2026-01-20 08:33:50
1175,5,235,309,2026-01-19 20:18:20
1176,1,236,306,2026-01-20 02:02:33
1177,2,236,98,2026-01-20 07:03:03
1178,3,236,151,2026-01-19 17:57:35
1179,4,236,-87,2026-01-19 23:44:04
1180,5,236,360,2026-01-20 01:24:56
1181,1,237,205,2026-01-19 21:10:54
1182,2,237,281,2026-01-19 19:02:40
1183,3,237,379,2026-01-20 00:43:36
1184,4,237,515,2026-01-20 02:47:02
1185,5,237,841,2026-01-20 06:34:33
1186,1,238,315,2026-01-19 16:55:02
1187,2,238,648,2026-01-19 23:07:30
1188,3,238,967,2026-01-20 14:02:31
1189,4,238,977,2026-01-20 05:11:48
1190,5,238,131,2026-01-20 08:59:40
1191,1,239,555,2026-01-20 03:56:39
1192,2,239,350,2026-01-20 13:39:23
1193,3,239,532,2026-01-20 05:41:41
1194,4,239,928,2026-01-19 22:19:05
1195,5,239,482,2026-01-19 22:19:56
1196,1,240,437,2026-01-19 16:13:07
1197,2,240,389,2026-01-20 04:06:17
1198,3,240,478,2026-01-20 05:17:25
1199,4,240,373,2026-01-19 23:33:53
1200,5,240,537,2026-01-20 07:52:01
1201,1,241,625,2026-01-20 02:41:24
1202,2,241,919,2026-01-20 07:33:37
1203,3,241,569,2026-01-20 10:16:47
1204,4,241,398,2026-01-20 11:35:44
1205,5,241,979,2026-01-20 12:00:39
1206,1,242,162,2026-01-20 09:23:23
1207,2,242,230,2026-01-19 18:59:12
1208,3,242,-67,2026-01-20 00:23:02
1209,4,242,133,2026-01-20 01:20:22
1210,5,242,63,2026-01-20 03:49:18
1211,1,243,511,2026-01-19 23:48:12
1212,2,243,371,2026-01-20 03:14:49
1213,3,243,166,2026-01-20 08:44:32
1214,4,243,970,2026-01-20 13:50:40
1215,5,243,427,2026-01-19 17:13:02
1216,1,244,859,2026-01-19 18:26:57
1217,2,244,363,2026-01-20 05:44:16
1218,3,244,611,2026-01-19 15:35:09
1219,4,244,220,2026-01-20 06:57:22
1220,5,244,627,2026-01-20 06:41:34
1221,1,245,110,2026-01-20 04:08:49
1222,2,245,297,2026-01-19 19:40:19
1223,3,245,102,2026-01-20 01:38:29
1224,4,245,990,2026-01-20 09:37:50
1225,5,245,838,2026-01-20 04:05:59
1226,1,246,430,2026-01-20 12:01:47
1227,2,246,294,2026-01-20 13:26:33
1228,3,246,370,2026-01-19 17:31:56
1229,4,246,705,2026-01-20 05:57:05
1230,5,246,316,2026-01-20 08:37:54
1231,1,247,367,2026-01-20 09:16:02
1232,2,247,161,2026-01-19 19:28:18
1233,3,247,923,2026-01-20 06:55:59
1234,4,247,494,2026-01-19 17:09:00
1235,5,247,649,2026-01-20 02:19:12
1236,1,248,41,2026-01-20 14:47:33
1237,2,248,-50,2026-01-19 21:02:39
1238,3,248,450,2026-01-19 19:41:20
1239,4,248,549,2026-01-20 14:24:01
1240,5,248,465,2026-01-19 15:41:15
1241,1,249,621,2026-01-20 12:49:53
1242,2,249,853,2026-01-19 17:58:11
1243,3,249,120,2026-01-20 06:39:40
1244,4,249,412,2026-01-20 03:55:05
1245,5,249,141,2026-01-19 19:10:09
1246,1,250,720,2026-01-20 10:37:39
1247,2,250,69,2026-01-19 16:31:01
1248,3,250,808,2026-01-19 19:35:50
1249,4,250,443,2026-01-20 04:45:09
1250,5,250,616,2026-01-19 19:45:36
1251,1,251,301,2026-01-20 07:37:22
1252,2,251,115,2026-01-20 13:53:53
1253,3,251,176,2026-01-19 17:40:30
1254,4,251,902,2026-01-19 22:49:38
1255,5,251,664,2026-01-19 15:05:53
1256,1,252,125,2026-01-20 11:26:24
1257,2,252,311,2026-01-19 21:44:05
1258,3,252,317,2026-01-19 21:32:25
1259,4,252,244,2026-01-20 02:05:24
1260,5,252,831,2026-01-19 22:30:41
1261,1,253,262,2026-01-20 14:32:00
1262,2,253,149,2026-01-20 12:10:56
1263,3,253,531,2026-01-20 06:35:17
1264,4,253,545,2026-01-20 05:15:07
1265,5,253,867,2026-01-19 20:00:39
1266,1,254,600,2026-01-20 00:32:06
1267,2,254,135,2026-01-20 05:21:57
1268,3,254,738,2026-01-20 09:19:09
1269,4,254,660,2026-01-19 23:25:04
1270,5,254,894,2026-01-19 17:42:06
1271,1,255,792,2026-01-20 05:51:01
1272,2,255,47,2026-01-19 18:18:01
1273,3,255,353,2026-01-19 22:45:27
1274,4,255,956,2026-01-20 11:24:54
1275,5,255,895,2026-01-20 03:14:43
1276,1,256,261,2026-01-20 11:38:51
1277,2,256,467,2026-01-20 01:55:20
1278,3,256,726,2026-01-20 02:20:51
1279,4,256,487,2026-01-20 14:01:00
1280,5,256,418,2026-01-19 22:14:21
1281,1,257,776,2026-01-19 20:49:56
1282,2,257,952,2026-01-20 01:30:13
1283,3,257,339,2026-01-20 02:05:44
1284,4,257,931,2026-01-20 12:17:59
1285,5,257,966,2026-01-20 05:56:58
1286,1,258,270,2026-01-19 21:03:34
1287,2,258,125,2026-01-19 20:55:58
1288,3,258,593,2026-01-19 21:38:51
1289,4,258,167,2026-01-20 03:15:26
1290,5,258,458,2026-01-19 23:13:41
1291,1,259,928,2026-01-20 01:59:39
1292,2,259,412,2026-01-19 22:46:07
1293,3,259,277,2026-01-20 01:52:57
1294,4,259,334,2026-01-20 00:12:03
1295,5,259,268,2026-01-20 06:07:10
1296,1,260,531,2026-01-19 15:51:52
1297,2,260,705,2026-01-20 05:39:42
1298,3,260,408,2026-01-20 00:26:58
1299,4,260,972,2026-01-19 21:55:44
1300,5,260,90,2026-01-20 14:17:10
1301,1,261,367,2026-01-20 11:29:34
1302,2,261,-78,2026-01-19 17:24:49
1303,3,261,743,2026-01-19 22:57:21
1304,4,261,757,2026-01-20 03:36:23
1305,5,261,583,2026-01-19 23:14:02
1306,1,262,241,2026-01-19 23:26:49
1307,2,262,745,2026-01-20 09:11:38
1308,3,262,899,2026-01-20 01:29:43
1309,4,262,580,2026-01-19 22:21:23
1310,5,262,315,2026-01-20 06:27:22
1311,1,263,245,2026-01-20 14:56:01
1312,2,263,977,2026-01-20 06:30:56
