batch_id,medicine_id,batch_number,manufacturing_date,expiry_date,import_price
1498,375,JNCH4CW0MY,2023-07-11,2025-04-02,65.29766543484814
1499,375,1EI2R8YAEU,2023-10-04,2026-02-07,76.29373834732644
1500,375,WHOECNPEFA,2021-03-18,2027-03-07,75.88439261249633
1501,376,BAZASYGU1I,2023-05-04,2027-12-15,41.74557604584607
1502,376,PXBHQCFL2B,2023-02-16,2025-08-07,53.32171053108124
1503,376,SU0IKUPKQD,2023-03-31,2025-05-26,33.18724603881543
1504,376,J8GNOTX3JN,2021-12-08,2024-12-26,90.1807706527134
1505,377,5QGM16VVTA,2022-03-08,2027-02-02,95.51194869256624
1506,377,Q88VZJXSQP,2022-01-05,2024-01-12,25.720847340387593
1507,377,4WQBAL8YBR,2022-06-23,2025-12-05,38.895712589827646
1508,377,4COH3PUFM5,2022-10-31,2025-01-30,11.811846135744668
1509,378,MT91ICYDLI,2023-05-24,2026-02-23,28.68611358127635
1510,378,FXF085G4B8,2022-10-01,2027-04-26,16.52543930442097
1511,378,CZEFYWATAJ,2021-01-10,2027-10-29,81.70069119092592
1512,378,H0UWVPNZFR,2022-08-03,2025-06-06,18.761458091772948
1513,379,KSUZ8DIQBK,2020-02-09,2024-07-07,21.561287742291693
1514,379,HHCKJILD3E,2022-10-15,2026-09-24,54.79874475192297
1515,379,YEBIEFMM65,2023-03-04,2027-01-16,77.06850629981417
1516,379,KYRSU3QQ8W,2021-06-14,2026-05-06,68.74352271813056
1517,380,D2YRYYR1NW,2020-02-13,2026-09-03,49.496997744728574
1518,380,891F7T0P5R,2021-05-04,2025-04-06,59.0386457761529
1519,380,FXTLDIX8NZ,2021-06-05,2026-12-13,19.621175249686825
1520,380,AEVOMIWVIA,2020-10-12,2024-11-28,98.42709453428755
1521,381,VH7DL6KFC6,2020-06-19,2024-12-30,37.96758253592117
1522,381,NSOY5FNTOD,2022-12-01,2025-01-06,87.25895477638349
1523,381,ZNTONF8WNV,2020-12-22,2026-10-01,15.848884086305503
1524,381,CJZ1XWE4O1,2021-11-27,2027-08-27,95.87420964573123
1525,382,LRS8FHZ68D,2020-11-28,2027-07-01,68.41875811479348
1526,382,X6LZ1WWREG,2023-05-22,2026-01-30,87.23917277280506
1527,382,KMH12CJJTS,2022-03-01,2025-07-27,90.17227814097349
1528,382,U0062F8BFX,2020-03-25,2024-12-09,26.282678056168113
1529,383,PJCODYCH5A,2021-02-01,2025-04-02,15.395916757311353
1530,383,SBODVRRGGL,2022-07-17,2024-12-14,84.84568921488736
1531,383,XDXOU6QQRJ,2023-11-07,2027-12-21,66.74304663486821
1532,383,IVUBGWEWO3,2020-11-17,2025-08-19,49.32717145352588
1533,384,V50NU5ZDUW,2020-08-12,2025-01-19,3.354575177320554
1534,384,JCZYSEHLGC,2022-07-30,2025-08-31,6.995508819826716
1535,384,XIPMJFBD5F,2021-04-09,2025-09-23,9.420609452024854
1536,384,HTBGMZBBUO,2020-11-15,2024-11-19,86.04531101550698
1537,385,H18UI9IUGQ,2022-02-18,2026-05-14,12.594150204654383
1538,385,U0C3JGLFVL,2023-09-18,2026-05-14,47.326244972378746
1539,385,K9TP55HRBY,2020-11-30,2025-05-25,6.217541701046447
1540,385,6HQP7NHZN9,2022-05-14,2024-06-10,14.203147539790937
1541,386,WCUXSYIWSR,2021-02-23,2026-07-12,39.8735987010124
1542,386,O4NXM7HFHY,2021-11-09,2025-08-06,20.814195565238705
1543,386,WO5JJ1QTNV,2020-04-09,2026-08-18,52.82706156145529
1544,386,WGMKNGXUMT,2020-05-31,2026-12-02,80.16386802731837
1545,387,R7Y55SZM72,2021-10-30,2025-03-16,96.15779125840761
1546,387,SDA7K03FHE,2021-09-21,2027-07-25,34.65751585511877
1547,387,ONOTCDWX0A,2022-01-12,2024-10-02,97.39926467954064
1548,387,VKXR5KBUWA,2023-09-25,2025-07-06,86.69995633240497
1549,388,DMZAC16PEG,2022-09-11,2026-06-04,24.202973545744815
1550,388,PPYQWXKQPS,2021-06-12,2025-03-24,38.591997915596195
1551,388,EUQARFLUJ7,2022-05-02,2027-03-07,35.71814531753565
1552,388,6Y6RKX1BEO,2021-06-23,2027-12-26,59.24125577826515
1553,389,1RMSFI0LQD,2022-12-20,2024-12-18,84.35176388457884
1554,389,X2BO8UV4W9,2023-04-20,2024-07-04,34.389379345875106
1555,389,VU6ZU5W8KW,2023-08-31,2024-08-23,1.1740317368702056
1556,389,LVGSO3APUF,2023-05-01,2025-02-08,69.2952903575353
1557,390,ASWSIWKFWA,2021-03-25,2025-02-03,58.8997861953608
1558,390,LA8M71YBXK,2021-11-08,2025-09-08,47.31980110994095
1559,390,RFPWK3KIXY,2021-07-21,2024-10-31,31.782010677796563
1560,390,USOUCAZX9J,2021-04-27,2024-11-15,56.56113475090056
1561,391,TAOZNAZJBC,2022-04-30,2025-11-29,7.906412378497335
1562,391,LU01QVPPUO,2022-06-11,2027-08-25,70.96040639038556
1563,391,4GDYRAATWF,2022-05-05,2026-02-10,31.03659333703066
1564,391,5GTEJO8TQF,2020-02-08,2025-08-07,45.06949339284216
1565,392,LLQBG8GDMH,2022-09-12,2025-05-30,3.8619782815595665
1566,392,QOPR0Y9OKF,2021-10-07,2026-12-25,97.28373138875706
1567,392,M1IACMLNKI,2021-11-09,2025-10-18,92.22543012667047
1568,392,FFGF1JKZGB,2021-04-01,2024-08-24,88.43518274920952
1569,393,W4PCFHZIRF,2022-05-05,2024-09-09,91.8449792109429
1570,393,ZR3RRS2XIA,2021-10-15,2024-06-30,27.056301221355458
1571,393,HFI7IX4DHF,2023-09-24,2027-07-05,13.096023920273572
1572,393,ERJ6PMMQ5L,2020-09-11,2024-11-06,16.980123777814406
1573,394,BUIZC7HIX5,2020-06-26,2025-12-14,28.734428739428722
1574,394,YUR5EBPF76,2022-01-05,2026-06-16,54.87662767277626
1575,394,LGRENHUDWH,2023-05-10,2025-02-11,6.265997654896346
1576,394,NYWZXTUHVF,2022-09-02,2024-12-09,71.1461390133607
1577,395,XGW72K5983,2023-12-07,2026-08-05,69.77955932102049
1578,395,H8DAK9Q4TD,2023-11-24,2024-02-25,13.068484225780669
1579,395,JOVMO3PRYK,2020-08-03,2026-02-20,32.55850118236277
1580,395,UMSEMU7B7A,2020-07-09,2027-09-12,60.38060687547124
1581,396,KEP4WWMLPG,2020-01-12,2024-01-16,8.942063768781827
1582,396,L5UZK5MDKF,2021-06-06,2025-08-12,85.62823477137232
1583,396,J3K9RNENP9,2020-08-15,2024-10-23,54.84608987677991
1584,396,2S2QJWDIOO,2022-04-25,2024-11-14,27.57898570564305
1585,397,EBZKMWKKCS,2021-12-27,2026-05-05,91.57977731759395
1586,397,CRHYXMGYKQ,2020-11-30,2026-05-14,37.13976994920505
1587,397,FIYOFTY9UU,2021-04-21,2025-08-28,28.21011574967929
1588,397,GK5BR2LIFM,2023-05-28,2024-03-24,65.24700936830853
1589,398,OQOYCLUC4N,2022-10-28,2025-05-01,18.53700512350794
1590,398,FQPCJEULBD,2023-10-24,2027-10-01,86.84689259671006
1591,398,PUYKUHTFRW,2020-05-05,2025-01-04,93.82195598254826
1592,398,MQ5O6M9XDA,2020-08-21,2024-02-25,29.980780372175655
1593,399,CR837G5EVU,2021-03-13,2025-08-12,56.44579551192366
1594,399,OIUZCUWBEA,2023-06-21,2027-04-29,49.133724579432624
1595,399,DETRRNVQNI,2023-04-06,2026-07-30,79.38383729760083
1596,399,SXAUXJ6UWO,2023-06-11,2025-04-20,33.126225605465514
1597,400,DGAFEJRLBG,2021-03-18,2026-02-01,63.22714887485821
1598,400,JUPNWNMHEX,2022-10-14,2026-05-05,31.331028849681815
1599,400,OB1Z7S64AD,2021-09-08,2026-12-29,98.16304414741158
1600,400,VLF47TZDHP,2020-05-26,2024-02-13,45.76935900098069
1601,401,I4STVD9DEH,2020-06-21,2027-01-24,40.69824948995111
1602,401,I4ATKAWAHN,2023-06-26,2025-11-01,17.50819980532684
1603,401,NBMJQJWOPM,2022-02-28,2026-10-03,97.40532188174248
1604,401,X2UVV3M74T,2023-07-03,2025-11-16,86.77472300331495
1605,402,AUYWJPBOSJ,2022-07-16,2025-12-28,80.78288588722728
1606,402,RHV8NMDOAM,2020-01-29,2025-09-21,8.250247583857222
1607,402,UBF2S08NFM,2023-11-04,2025-10-05,23.48648771287116
1608,402,GODYK4RPTD,2023-03-22,2024-10-21,73.48020087641633
1609,403,WLEMSLAVHA,2020-08-26,2026-12-09,98.74224387901121
1610,403,IM9RQRLP5Z,2023-01-26,2025-06-21,45.83210609980068
1611,403,HEPRCW4AK6,2022-02-26,2024-09-06,10.386103425870822
1612,403,QOFT5L3VDW,2020-06-19,2024-12-28,80.07274437184525
1613,404,ZSWS0BCF2I,2022-07-30,2025-10-10,66.33667255751766
1614,404,QACDFU1IYB,2021-07-26,2025-11-30,3.6880149343552433
1615,404,IDWMNIQXQK,2020-07-24,2027-07-07,56.912129953797034
1616,404,DVUPCRUPIW,2023-01-01,2024-11-04,88.36624264957901
1617,405,MC2FURF1F1,2022-12-06,2026-08-14,39.149399382542484
1618,405,F7NTBCBYTC,2023-09-01,2026-10-22,54.602563818602285
1619,405,HKRT1LHWYR,2021-08-03,2026-09-15,85.26961446927731
1620,405,UIQIMVYCE5,2022-03-25,2026-09-13,7.519109023387307
1621,406,2PWVR1SPW0,2022-01-28,2024-10-29,86.97831781838501
1622,406,FJHLGEN78F,2022-11-09,2024-10-21,41.77640960474346
1623,406,OZ5SNJ241L,2023-06-22,2027-10-27,38.81732526304498
1624,406,JIYC4ICAFA,2020-01-09,2026-01-09,80.76138275594234
1625,407,SBC6SUXLUA,2022-06-22,2026-12-04,36.43497563866347
1626,407,INA5VERR2R,2021-02-10,2027-01-01,91.10970288086786
1627,407,C47AJFJ99L,2022-07-25,2027-04-10,41.56776531809592
1628,407,F03O3E9GUX,2023-09-24,2025-03-17,13.245531621189278
1629,408,VEHLY5HY4T,2021-05-26,2025-06-09,78.00991514070476
1630,408,31OUBZT1YK,2020-07-17,2026-08-12,24.939720322360962
1631,408,JE69K37SKR,2020-12-27,2025-05-01,48.87414033775889
1632,408,4B2IJFQB7R,2022-02-12,2024-01-01,83.56394105805869
1633,409,ODCTFCI3CN,2022-12-19,2025-12-01,88.22894575223535
1634,409,QI1HCNA1BU,2020-08-18,2025-05-31,6.394040457157078
1635,409,VJAZX5M8H3,2022-05-17,2027-01-03,78.09901359676351
1636,409,RQMKBJEXKF,2021-08-25,2025-08-08,66.26548726064448
1637,410,DF4I6C34TO,2020-10-01,2026-01-02,33.63525193483048
1638,410,QFI7RIJDUS,2020-01-17,2027-06-22,16.297413902074297
1639,410,G62DN03LH8,2020-02-28,2025-10-20,63.84810222660774
1640,410,QWRYOYLQTG,2023-05-08,2026-10-24,42.84070617333981
1641,411,CK12XY7GSB,2022-12-09,2024-11-04,8.122451504965706
1642,411,2B7QWYVW40,2022-06-18,2026-11-20,14.942589498232216
1643,411,IMCEIOLGDT,2020-06-12,2025-02-25,39.57432030331947
1644,411,HZTSACUMSX,2023-04-29,2027-07-04,12.053112199265223
1645,412,GC6L5JEIZ0,2021-02-25,2024-01-04,13.335263811339997
1646,412,GN2M9WS4QY,2022-03-29,2027-12-13,51.75939810509406
1647,412,L2YZ52YU2I,2022-01-20,2026-12-29,55.272775623004975
1648,412,7QGSVTMQZ0,2020-12-20,2025-12-18,49.92203834212636
1649,413,ICNQIYKGRF,2021-05-14,2026-12-14,29.642555465307975
1650,413,AW1ZNUNJH9,2020-02-17,2027-04-29,70.66115699095423
1651,413,4ITAIKUH38,2023-04-14,2026-08-25,92.35114071065011
1652,413,QGHXX1SD9R,2023-03-21,2024-04-14,44.91676408881357
1653,414,FHSBH6YQ7X,2022-07-13,2026-02-23,20.736631577706373
1654,414,MVWQ0CXOLJ,2020-03-16,2024-04-24,58.99876957183505
1655,414,ILPF3A4NWM,2023-11-15,2025-02-06,73.15742931589446
1656,414,ZE19LTNXCN,2023-01-08,2025-10-20,42.95089429681875
1657,415,KQJUUH9V2P,2023-05-09,2026-01-31,24.326519367132786
1658,415,U2TYH5VZ5M,2021-12-07,2026-11-21,36.98740127411977
1659,415,LJBYJUAJRY,2022-01-15,2027-01-31,17.164255624623827
1660,415,BU7ZIUO5XO,2020-02-13,2027-08-26,17.798623260156816
1661,416,WIXC9TPTOH,2021-03-15,2025-09-23,19.48776436240627
1662,416,MA9VGKHEKR,2022-04-05,2026-11-03,71.91715961211621
1663,416,TP6PBPQJSZ,2023-09-25,2026-03-08,20.363677204631923
1664,416,VUSYILBQZS,2020-01-26,2027-12-06,23.497967112041863
1665,417,FKVAY9MYCA,2023-04-11,2027-04-07,21.4651688027306
1666,417,UV8LZFC4RJ,2023-05-09,2024-02-19,82.4580910269006
1667,417,PVLAXAISVV,2023-10-22,2025-09-12,2.975368339831105
1668,417,EM1JDJGEBM,2022-04-07,2027-06-25,95.22257777556885
1669,418,DRJ3VF3GIS,2021-12-18,2024-05-26,19.048156105747378
1670,418,NHULU0EON4,2022-05-26,2024-02-21,51.95117168433242
1671,418,PYK79QA7GA,2020-04-03,2025-06-20,72.71218712912862
1672,418,VAOT8TLLBL,2022-01-09,2025-03-16,4.825061343516406
1673,419,DTNBU7QTFA,2021-08-07,2024-08-10,37.91698573255343
1674,419,9B24GVVFPE,2020-08-29,2026-06-23,38.29391952712893
1675,419,G5HJZVQZWX,2021-05-25,2026-11-15,12.088209953596301
1676,419,JNQWA4KL7W,2023-06-14,2025-08-21,12.109197992518927
1677,420,0SSKYFJUWJ,2022-06-12,2024-10-18,74.47024131819578
1678,420,4CS4HJT1FI,2021-09-13,2025-04-18,87.33498530942872
1679,420,PD5AR55EHL,2020-03-13,2026-09-22,8.387618021300902
1680,420,VSGRDVXLIB,2020-11-13,2024-07-11,43.65945079485812
1681,421,LWCL5O1CI4,2023-11-20,2027-07-24,51.28538219774867
1682,421,CFGJPHFNKZ,2023-06-19,2026-12-24,69.68167323937435
1683,421,TX9U09PILH,2021-03-20,2025-04-04,5.848291041065241
1684,421,JQKIBHZWQM,2021-07-28,2024-09-28,44.21427783626769
1685,422,ZLVFEZA9NR,2022-08-31,2027-03-01,12.862826459492513
1686,422,AT4DWO6BJJ,2022-03-04,2024-01-18,14.400150879850854
1687,422,UKNFR5HKPV,2023-09-09,2026-04-24,14.351842396052655
1688,422,5LZ7INZP33,2021-04-20,2027-03-24,58.85323875521901
1689,423,TD7VBGROCR,2020-06-09,2025-10-04,65.88642237094759
1690,423,GO5YQ7FONI,2022-09-02,2025-12-30,18.04407719246194
1691,423,V10H0ZMVE2,2022-03-18,2024-05-17,83.81227194570823
1692,423,APV68IAJAL,2021-01-09,2025-11-09,74.96788065521459
1693,424,L0OE9NAEJ0,2021-08-28,2025-10-29,45.984887254917595
1694,424,HSBANI6BOA,2021-03-24,2026-06-16,7.674888726742207
1695,424,XWZ74NNF0S,2023-11-29,2025-05-22,9.943828203141274
1696,424,6HNIRPTETC,2022-10-25,2024-12-03,30.54839336571567
1697,425,MDHDBUITFE,2022-10-23,2026-04-08,91.89145345626832
1698,425,QNIXSHAQP8,2023-01-12,2025-08-12,51.290255153686225
1699,425,LEWJZWDWVS,2022-12-28,2026-12-09,25.417225801937633
1700,425,F26VBQICZW,2022-08-21,2025-08-10,25.453014760592072
1701,426,CSQPZM9HRR,2022-03-23,2024-04-01,65.23799592030777
1702,426,WOB7C6BNTS,2020-11-07,2026-04-14,35.32343460239315
1703,426,UQFIEFUTQE,2021-12-13,2026-12-16,85.20623535757565
1704,426,TASP6K0VNF,2020-06-04,2026-03-26,13.799802823440448
1705,427,QAK77KL6P4,2020-11-12,2024-07-17,50.463379599473726
1706,427,AE8FXHAIF2,2022-06-02,2025-11-27,96.94209305476627
1707,427,HHROOJ7RMT,2020-03-18,2024-01-30,30.52387023459327
1708,427,QXWTRIIWLN,2022-05-23,2024-12-30,55.297927200918075
1709,428,89CO0WXTQZ,2023-08-15,2026-06-12,33.5355964175892
1710,428,ZGCNOACMXL,2020-05-09,2027-06-20,93.78485997322669
1711,428,7FAXICAAJG,2021-02-01,2025-03-01,75.40270143921532
1712,428,FFDQWAZSRB,2022-08-20,2024-06-23,29.88682701400477
1713,429,PND4Q8YXVZ,2023-07-25,2027-09-02,83.30518662737187
1714,429,DZ3KE6NNFT,2021-01-03,2027-07-22,82.46268858285285
1715,429,TMVQR8WBZO,2021-07-10,2025-05-15,62.979855710051424
1716,429,GENGAVMNKJ,2021-01-08,2026-12-05,64.17405591851866
1717,430,ON2MDIGUJV,2021-11-20,2026-11-02,33.11442351704673
1718,430,HXYWMGKRL1,2023-01-06,2027-03-27,57.89385572068578
1719,430,S2RM4P8XUW,2020-01-05,2027-08-10,19.43639572951679
1720,430,1ID91PGD1I,2023-02-28,2026-10-21,47.386816796345656
1721,431,0OYKB8RKEB,2022-06-30,2027-05-31,61.84200374382649
1722,431,P7FDJBZVB9,2020-12-01,2024-05-14,57.95302865177872
1723,431,ZPJAMNLIRA,2020-11-19,2027-05-20,24.31742672200395
1724,431,H6RCO5DIWX,2022-12-14,2024-01-28,54.555438713980365
1725,432,6SERGYVIGF,2023-02-04,2024-09-02,93.3684310734589
1726,432,BKAC9KQNXK,2021-05-27,2026-03-13,74.46112833311565
1727,432,T2EJSDV35X,2021-09-09,2024-08-12,62.02640641414041
1728,432,0L9CTH22KL,2022-04-15,2027-11-11,38.65839202379562
1729,433,LFLJWXFPZW,2020-12-17,2025-06-15,43.62380328779236
1730,433,3TB0UPAPMX,2021-02-27,2026-06-20,24.340885978552222
1731,433,RBCG2NADEE,2020-08-29,2024-11-28,48.26288765297336
1732,433,CVANKPXDPY,2022-04-21,2026-01-15,75.36729693731253
1733,434,0GOALJYJ1P,2021-11-30,2027-08-24,81.70648184496635
1734,434,SALITOIFEN,2023-10-25,2027-11-05,84.22691264351681
1735,434,DHFRSHEWLK,2023-01-27,2026-02-07,95.34765632794519
1736,434,QKFKO9UPVN,2020-03-10,2026-02-16,15.912187129846021
1737,435,2MGGPGUNRP,2021-03-07,2024-04-26,69.2567694560811
1738,435,ETGKJHGE6M,2020-12-10,2024-04-02,29.07082235137104
1739,435,ZPNIFZO4XE,2021-04-17,2027-03-17,49.007284654616676
1740,435,CYKL0SKM5W,2022-01-02,2026-05-21,37.79759333332842
1741,436,TWVD8V8SNV,2023-01-10,2024-02-02,20.886933072061325
1742,436,E671LGTBWA,2023-04-15,2026-02-12,12.48915033770847
1743,436,HKTVP6VEK3,2023-11-02,2026-05-10,66.77033670504251
1744,436,13Z6RTQVYJ,2020-01-16,2027-03-12,17.15515218478601
1745,437,QNWG43NYGE,2023-10-27,2026-12-01,48.70243758886804
1746,437,VPAXIF2XSX,2021-10-08,2027-06-20,43.715436829722115
1747,437,O8QYFGS13P,2021-12-17,2024-02-28,86.3483695394132
1748,437,HSKXDMJWFZ,2023-06-11,2024-01-03,48.35318086774357
1749,438,YM7QD6XXKR,2023-01-26,2027-11-28,70.58539005730336
1750,438,UFHAGI9W1B,2023-08-20,2026-06-02,88.94917352743028
1751,438,QHVXPRAOOS,2020-07-23,2027-06-09,84.09592785573332
1752,438,FOY3UD6H87,2023-02-20,2026-11-04,42.586236879636914
1753,439,VGTU5DOEGM,2023-06-15,2024-03-10,87.07723354539326
1754,439,CSVGZXKY0Z,2020-10-18,2024-10-28,37.31159525487242
1755,439,WHM5BZRHQO,2022-07-22,2025-03-05,29.491322704216646
1756,439,YU2GOO5SZH,2020-08-13,2025-02-03,67.13451099451086
1757,440,ROJTXEG5MN,2022-05-01,2026-09-11,25.71573640571382
1758,440,TURW4IF88U,2021-10-13,2025-11-14,40.36969918239399
1759,440,NLZN0YRSKC,2022-12-24,2025-05-04,30.260370393330952
1760,440,NTKKO7S3BV,2022-02-13,2027-10-17,50.45816003531983
1761,441,NEHUVTREJZ,2022-02-04,2025-10-21,47.12736727271082
1762,441,VT932MGJTJ,2022-08-21,2024-09-09,76.59387599998946
1763,441,BEOSVKUYNM,2020-12-10,2026-12-26,84.40028826711294
1764,441,76SGUTPBE2,2023-05-30,2026-02-01,67.58753164958426
1765,442,LO4X8Q30CE,2021-09-18,2026-07-28,10.918566074998843
1766,442,4OHNJX4PJT,2023-11-21,2025-08-29,7.713865277339489
1767,442,KVWJITJQZQ,2021-07-11,2025-03-12,49.85759860434512
1768,442,HPHH1HU3K2,2022-08-09,2027-02-15,11.15087369342305
1769,443,FJAUIN37NP,2023-10-19,2025-07-24,97.72005318241862
1770,443,K2OMFDOX1X,2022-03-12,2024-04-26,10.875047074972127
1771,443,DG5OFPAGVY,2023-01-12,2025-08-19,38.257370955627216
1772,443,QOUYL2KOCB,2023-03-25,2024-06-19,4.741734438584339
1773,444,SXW4J3E4LN,2020-03-05,2026-01-19,44.59390880347658
1774,444,5VKGN7DV8M,2021-06-07,2025-04-24,42.42694385925501
1775,444,Z9HEUCLZDP,2021-09-09,2026-04-19,87.62307226580197
1776,444,MMTDCDZXZ4,2020-10-31,2026-03-22,15.905220597754175
1777,445,0M9RXPY8JO,2021-12-12,2025-03-13,53.15124718445043
1778,445,D0FHGK7CCS,2020-07-21,2024-05-13,46.36833141006412
1779,445,J9HUZ4FAOW,2020-03-02,2026-12-22,73.11704066308911
1780,445,XH7FCBYRL3,2020-06-01,2025-08-24,38.656837077593536
1781,446,P60HOSH0TH,2020-05-23,2026-04-01,98.17979214610459
1782,446,KDMY6BSSJI,2020-09-29,2026-09-10,99.51421318219339
1783,446,GQ1LXXYJAV,2020-09-14,2024-01-06,44.05538891542883
1784,446,MMV4YGXZAJ,2020-01-13,2026-05-06,22.852935976406673
1785,447,AZG41WNJST,2020-01-11,2026-07-02,22.22993429364887
1786,447,SBEJV3RI1S,2021-09-11,2027-11-18,20.88063697306332
1787,447,0M49GX63MX,2023-09-12,2024-11-22,87.45546874370973
1788,447,QJO5D0HO9N,2020-04-17,2027-03-28,47.48982023885927
1789,448,FE8MMMPB7V,2021-07-23,2024-06-21,85.08693643416755
1790,448,RKIZU3LA6Y,2021-07-02,2026-09-02,17.50635988769525
1791,448,M4AXKT0ZLI,2023-03-23,2025-05-05,40.7919477474942
1792,448,N93OTSDHIP,2022-02-03,2024-01-07,12.844852329857197
1793,449,B7A9B8WCY3,2021-11-29,2024-12-27,99.98398860760736
1794,449,CK9KTKU7MV,2023-05-15,2024-12-28,79.43669927285134
1795,449,FF3LVAHS1O,2023-03-06,2027-06-27,83.97600223552949
1796,449,OMLMKN0047,2021-07-15,2024-09-04,54.131590150914974
1797,450,UYIU08SHVK,2020-07-30,2026-09-25,29.383943808743393
1798,450,WL6MV0WYPD,2020-05-15,2026-06-04,63.72451628481542
1799,450,UEPB7BXXM8,2020-04-12,2027-06-11,47.83385986216627
1800,450,FK3LHHD7NB,2021-01-26,2027-01-25,25.820627637176916
1801,451,DVFEL8O4IG,2020-10-17,2024-09-09,82.2417770123085
1802,451,Q5LBBL1M9A,2021-12-18,2026-05-12,2.886546950705341
1803,451,NNPWEDHQ3D,2020-09-13,2024-07-31,33.82706376489253
1804,451,FTNVQSFZB8,2020-02-11,2027-04-17,3.396492172695414
1805,452,QX3OLZVATM,2020-04-25,2026-09-12,50.379909761936325
1806,452,ZDVXITPN3L,2021-01-04,2025-01-14,65.76182208489895
1807,452,6AMVM1GGQZ,2021-01-02,2027-02-28,77.56867610767505
1808,452,Y4MOSZ9YCE,2022-10-24,2024-09-29,7.861759884591053
1809,453,CXQ8MVZ2ZP,2022-09-20,2027-09-19,96.70057217951883
1810,453,AVLLJCQXD3,2023-09-12,2024-09-01,59.10917703439087
1811,453,FLZHHSPFDS,2022-03-26,2024-10-23,63.852700168372365
1812,453,C4GBLWXBXR,2021-02-17,2026-04-22,96.90911888947697
1813,454,DJINTM8B0V,2022-10-06,2025-02-28,89.3141352364118
1814,454,QQJYYBNXYZ,2022-08-03,2027-06-28,66.24833946926819
1815,454,HDEBR4BCBO,2022-01-05,2027-03-11,49.95670850070743
1816,454,39XE9K2AUG,2022-12-04,2026-07-20,90.63613953354039
1817,455,K801LDD6KG,2020-07-17,2024-04-19,44.462753541489874
1818,455,UPIRCZHOZA,2020-12-13,2025-04-07,49.768155460343316
1819,455,GTQUBO9WTP,2020-01-22,2026-07-23,94.9252974464609
1820,455,16REMS5ERT,2020-05-02,2026-12-07,25.223415171929904
1821,456,NMUO48KD59,2023-07-03,2025-03-10,66.26902164849169
1822,456,MT34NVM39L,2023-08-22,2027-03-06,50.5108997493775
1823,456,FXNROMGA78,2020-06-27,2027-03-03,7.55458095077609
1824,456,JGLHUWAVCO,2022-02-24,2024-03-14,69.363011756315
1825,457,LAZRMCUUHK,2022-02-20,2024-08-25,87.69957484001785
1826,457,5PRWZSCZZA,2021-03-14,2027-05-06,40.582852162749596
1827,457,21QMCWGZDF,2020-06-03,2024-08-18,75.2288632040154
1828,457,T3ZORHZPIL,2022-07-26,2025-12-24,35.85465130260595
1829,458,Q0AE7HNJED,2022-07-30,2027-11-01,12.219538674246646
1830,458,1SIWLWTFIQ,2020-02-19,2024-03-31,62.896119201172695
1831,458,XUYPJOWFPJ,2021-09-25,2026-05-11,68.32321498494144
1832,458,JZK0Q7V7E4,2023-10-05,2026-05-15,25.880856492560113
1833,459,KG4UH9VG7J,2023-03-03,2026-04-08,34.74039077809574
1834,459,EMR4XTBS7D,2022-10-26,2026-12-29,75.91096338409588
1835,459,G5CFKQISUR,2022-12-10,2027-03-14,82.66375539233924
1836,459,DQIZPSCRND,2021-01-21,2025-09-27,2.3685659633501803
1837,460,Q0FMHRZZ6R,2020-06-27,2024-05-30,47.02902073139249
1838,460,OZAMUPJIGV,2023-09-17,2024-02-22,26.91933007866885
1839,460,LQB5L3IXYL,2021-12-13,2027-04-12,87.97906400991346
1840,460,ZCGMEDJKVV,2021-01-02,2026-10-11,31.293657456752392
1841,461,MMNFKN0ERK,2020-03-17,2025-04-20,28.597938952095753
1842,461,M41W3GDS5T,2020-05-27,2026-12-16,9.071994558912467
1843,461,JJJZZ8Q697,2020-10-20,2026-01-07,82.33827228744076
1844,461,T3ZDRDXJIO,2020-08-11,2024-05-22,41.55230887498401
1845,462,W9A98DGTTB,2022-06-09,2024-01-12,73.03871152794223
1846,462,XYAJSZZUCE,2021-06-14,2024-02-01,6.337396992026871
1847,462,FNAMDUGRJX,2022-01-08,2025-03-23,6.282939011334651
1848,462,E40DR2SD7B,2023-06-21,2025-10-11,28.30743607363183
1849,463,516TEJAMVO,2020-06-12,2027-01-27,16.67617856075507
1850,463,V45RKVAMEC,2022-09-10,2025-09-04,83.94275097612436
1851,463,ZV29V0J8F3,2022-02-26,2025-04-06,22.609267856032517
1852,463,ULE0FLW9XV,2022-09-14,2027-02-13,24.800985783325526
1853,464,CTXZ0RMY3S,2022-08-21,2024-05-31,19.139714780117686
1854,464,GYNNN9XAI8,2022-10-09,2025-11-10,35.56181521625862
1855,464,US6UDMXUT9,2020-01-20,2025-10-24,59.79702342801104
1856,464,V639YP9VES,2021-01-16,2025-10-26,16.685449258446756
1857,465,IX73TNUSZE,2020-10-26,2026-05-28,7.764308967907487
1858,465,GRFZTLJJI5,2023-03-31,2026-08-26,86.22499466127657
1859,465,RY2L9EQEPS,2022-07-05,2026-11-04,18.658888535940076
1860,465,DEB24YZ1TL,2020-07-30,2024-12-01,59.99776138760575
1861,466,N4AZLQHMXY,2023-03-16,2025-09-30,67.14595526910995
1862,466,URABSLGSPH,2021-07-11,2025-01-07,7.531025140738868
1863,466,BURQDWKURH,2022-12-06,2025-07-09,2.456241718502617
1864,466,L6EV2O9B08,2020-08-28,2027-09-07,82.09025369384402
1865,467,FIDTVOIZUK,2022-08-12,2026-08-08,48.68318987288344
1866,467,OALR3NJ1YG,2021-05-29,2024-03-31,55.24680137854995
